index,axis-0,axis-1,axis-2
0.0,7.0,613.8468823094424,1866.965847057012
1.0,7.0,2461.6663726999263,1187.30810346511
2.0,7.0,2376.7091547509385,1256.3358430486624
3.0,7.0,1941.3034127623764,2594.4120257452196
4.0,8.0,3406.8154223824154,3220.9715081190043
5.0,9.0,2318.3010674110096,1208.5474079523565
6.0,9.0,2344.850198020068,1288.1947997795328
7.0,9.0,2536.0039384052907,1606.784367088237
8.0,9.0,2100.5981964167286,2047.4999351986112
9.0,9.0,1904.1346299096942,2005.0213262241173
10.0,9.0,3189.1125513881343,2440.4270682126794
11.0,9.0,778.4514920856062,2116.5276747821636
12.0,10.0,3847.53099049279,1293.504625901345
13.0,10.0,3640.447771742132,1750.149672377154
14.0,11.0,587.2977517003836,1309.43410426678
15.0,12.0,1320.0537565104032,2413.877937603621
16.0,12.0,2068.739239685858,2536.0039384052916
17.0,12.0,2339.5403718982566,2716.5380265468903
18.0,13.0,953.6757541053935,2546.6235906489146
19.0,13.0,3226.2813342408167,1728.910367889907
20.0,14.0,730.6630569893006,1012.0838414453226
21.0,14.0,518.2700121168311,1139.5196683688043
22.0,14.0,2939.550723662983,1378.4618438503328
23.0,14.0,2902.381940810301,2382.018980872751
24.0,15.0,2700.608548181455,1139.5196683688043
25.0,16.0,3332.4778566770515,815.6202749382885
26.0,16.0,3316.548378311616,858.0988839127824
27.0,16.0,3651.0674239857553,900.5774928872763
28.0,16.0,3544.870901549521,1006.7740153235111
29.0,16.0,120.03305298095093,608.5370561876307
30.0,16.0,199.680444808127,656.3254912839363
31.0,16.0,72.24461788464531,863.4087100345942
32.0,16.0,369.5948807061026,1112.9705377597459
33.0,17.0,2716.5380265468903,1771.388976864401
34.0,18.0,3120.084811804582,1081.1115810288754
35.0,20.0,1474.0387140429436,1341.2930609976504
36.0,21.0,2939.550723662983,2355.469850263692
37.0,21.0,2387.3288069945625,2233.3438494620223
38.0,21.0,2249.2733278274573,2196.1750666093403
39.0,21.0,2132.457153147599,2111.2178486603525
40.0,21.0,1628.023671575484,3242.210812606252
41.0,21.0,1585.5450626009901,3274.069769337122
42.0,22.0,1766.079150742589,348.35557621885573
43.0,22.0,1240.4063646832271,874.0283622782176
44.0,22.0,3937.798034563589,3114.7749856827704
45.0,23.0,109.41340073732744,1065.18210266344
46.0,24.0,1272.2653214140976,677.5647957711833
47.0,24.0,1320.0537565104032,587.2977517003837
48.0,25.0,2360.7796763855035,1787.318455229836
49.0,26.0,900.5774928872761,2668.7495914505844
50.0,26.0,1436.8699311902615,2589.1021996234085
51.0,27.0,2796.1854183740656,2005.0213262241173
52.0,27.0,2790.875592252254,2105.90802253854
53.0,27.0,2769.636287765007,2366.0895025073155
54.0,27.0,2918.311419175736,2397.948459238186
55.0,27.0,3146.6339424136404,2711.2282004250783
56.0,27.0,3056.366898342841,3247.520638728063
57.0,31.0,1426.250278946638,1505.8976707738143
58.0,31.0,1521.827149139249,1532.4468013828728
59.0,34.0,3162.5634207790754,1420.9404528248265
60.0,34.0,3964.3471651726477,3247.520638728063
61.0,37.0,1351.9127132412737,1102.3508855161222
62.0,41.0,3045.7472460992176,327.1162717316088
63.0,41.0,2790.875592252254,1357.2225393630856
64.0,41.0,3162.5634207790754,2801.4952444958776
65.0,45.0,2297.0617629237627,1691.741585037225
66.0,45.0,2275.8224584365157,1914.754282153318
67.0,45.0,2153.696457634846,2180.2455882439044
68.0,48.0,3252.830464849875,3019.1981154901587
69.0,48.0,3284.6894215807456,3109.4651595609585
70.0,48.0,3470.533335844156,3024.5079416119706
71.0,48.0,3523.6315970622736,2992.6489848810998
72.0,49.0,805.0006226946648,1681.1219327936014
73.0,49.0,852.7890577909704,1983.7820217368703
74.0,50.0,852.7890577909704,1197.9277557087335
75.0,50.0,943.05610186177,1197.9277557087335
76.0,52.0,1925.3739343969412,1659.8826283063545
77.0,52.0,2960.79002815023,-538.3853861237043
78.0,53.0,2036.8802829549877,651.0156651621246
79.0,54.0,2127.147327025787,2504.1449816744207
80.0,54.0,2217.4143710965864,2695.298722059643
81.0,55.0,1314.7439303885915,1484.6583662865673
82.0,55.0,1728.9103678899069,1877.5854993006355
83.0,55.0,1935.9935866405647,1888.205151544259
84.0,56.0,1033.3231459325696,1415.6306267030145
85.0,56.0,1081.111581028875,1399.7011483375795
86.0,56.0,1479.3485401647554,1330.6734087540267
87.0,56.0,3348.4073350424865,-426.87903756565777
88.0,57.0,2174.935762122093,1909.444456031506
89.0,57.0,2360.7796763855035,1935.993586640565
90.0,57.0,2451.046720456303,1707.67106340266
91.0,57.0,2530.694112283479,1734.2201940117188
92.0,57.0,2934.240897541171,1553.6861058701197
93.0,57.0,1208.5474079523567,2132.457153147599
94.0,57.0,1442.1797573120732,2583.7923735015966
95.0,57.0,1585.54506260099,2817.424722861313
96.0,57.0,2387.328806994562,-830.4258228233497
97.0,58.0,2095.2883702949166,1888.205151544259
98.0,58.0,2551.933416770726,2536.0039384052907
99.0,61.0,741.2827092329242,3125.3946379263934
100.0,61.0,714.7335786238655,3194.4223775099463
101.0,62.0,799.6907965728531,1882.8953254224475
102.0,62.0,714.7335786238655,1941.3034127623764
103.0,63.0,1389.0814960939558,974.9150585926404
104.0,63.0,1463.4190617993202,1346.6028871194621
105.0,63.0,1431.5601151961391,1434.2711660404643
106.0,64.0,2806.805080745379,1195.3289905589359
107.0,66.0,2185.5554346210956,2225.4352581904127
108.0,67.0,921.8168176299023,3021.9091764621735
109.0,67.0,969.6052527262079,3032.5288287057965
110.0,67.0,1383.7716902275233,2947.5716107568087
111.0,68.0,2589.1022198787878,2634.2918695699163
112.0,69.0,2472.2860451989295,531.600725332469
113.0,69.0,2355.4698705190713,743.9937702049385
114.0,70.0,2283.5869630682723,1643.094645949423
115.0,70.0,2506.5996601843653,1568.7570802440587
116.0,70.0,2681.8239222041525,1600.616036974929
