index,shape-type,vertex-index,axis-0,axis-1,axis-2
215,line,1,48.0,1389.082,2350.1604
216,line,0,48.0,2732.4675,2121.8374
216,line,1,48.0,1500.5906,2557.2385
217,line,0,48.0,2557.2432,693.49426
217,line,1,48.0,2567.8628,2780.2559
218,line,0,48.0,3205.042,3252.8306
218,line,1,48.0,3353.7168,4049.3054
219,line,0,49.0,82.86427,1038.6329
219,line,1,49.0,1389.0814,1442.1799
220,line,0,49.0,943.0561,1495.2781
220,line,1,49.0,677.5652,2774.9458
221,line,0,49.0,1373.152,1606.7844
221,line,1,49.0,486.4101,2705.918
222,line,0,49.0,3778.5032,2286.4421
222,line,1,49.0,3406.816,2913.0005
223,line,0,50.0,2541.3137,3104.1553
223,line,1,50.0,1346.6039,1006.77295
224,line,0,50.0,1282.885,226.22957
224,line,1,50.0,1325.3639,985.5347
225,line,0,50.0,2732.4675,3645.7576
225,line,1,50.0,2408.569,4075.8523
226,line,0,51.0,2482.9058,1001.4642
226,line,1,51.0,783.7612,1500.5881
227,line,0,51.0,2047.4999,1723.6006
227,line,1,51.0,1314.7444,2976.7205
228,line,0,51.0,1351.9127,3114.775
228,line,1,51.0,1564.3059,4070.5442
229,line,0,51.0,1909.4445,2312.9912
229,line,1,51.0,2466.975,2918.3096
230,line,0,52.0,1235.0966,332.4261
230,line,1,52.0,1500.5874,1150.1389
231,line,0,52.0,2068.7393,3396.1958
231,line,1,52.0,1383.772,3396.1958
232,line,0,52.0,3799.7427,1617.404
232,line,1,52.0,3343.0972,1532.4469
233,line,0,53.0,3964.3472,1383.7717
233,line,1,53.0,2376.7068,300.568
234,line,0,53.0,2095.2883,1782.0087
234,line,1,53.0,2806.8027,3136.016
235,line,0,54.0,2206.019,2007.699
235,line,1,54.0,1163.4489,2895.37
236,line,0,55.0,1717.5011,2365.151
236,line,1,55.0,2450.2783,3097.9285
237,line,0,55.0,1711.5436,1989.8263
237,line,1,55.0,2938.7944,2430.6833
238,line,0,55.0,3135.3943,2502.1743
238,line,1,55.0,2480.067,3103.8838
239,line,0,55.0,377.0558,1638.3318
239,line,1,55.0,37.47635,1691.9495
240,line,0,55.0,263.86264,2549.8345
240,line,1,55.0,132.79686,2996.6494
241,line,0,56.0,2950.7107,3211.1208
241,line,1,56.0,1139.6191,3200.9866
242,line,0,57.0,788.1257,1769.3976
242,line,1,57.0,1366.0063,3473.252
243,line,0,57.0,3814.5532,1995.7838
243,line,1,57.0,2545.5986,2478.3438
244,line,0,57.0,525.99414,893.63995
244,line,1,57.0,1991.5475,1852.8032
245,line,0,58.0,2926.8806,1274.9221
245,line,1,58.0,1872.3997,2001.7422
246,line,0,58.0,2497.9382,3324.314
246,line,1,58.0,1836.6516,2865.584
247,line,0,59.0,2599.2163,399.16455
247,line,1,59.0,1544.7311,744.70154
248,line,0,59.0,686.8476,1024.7057
248,line,1,59.0,555.78217,2448.5557
249,line,0,59.0,1723.4586,1674.077
249,line,1,59.0,1211.1104,2460.4712
250,line,0,59.0,1300.4736,2496.2168
250,line,1,59.0,1961.76,2877.4985
251,line,0,60.0,2879.2205,863.85223
251,line,1,60.0,2045.1655,1251.0913
252,line,0,60.0,1985.5902,1233.2194
252,line,1,60.0,740.4646,1060.4509
253,line,0,60.0,1282.6011,1161.729
253,line,1,60.0,561.7392,1554.9265
254,line,0,60.0,3498.804,3115.8003
254,line,1,60.0,3391.5686,4051.1345
255,line,0,60.0,913.2339,3663.8936
255,line,1,60.0,913.2339,4057.091
256,line,0,60.0,1836.6517,2657.0703
256,line,1,60.0,2926.8823,2871.5415
257,line,0,61.0,1526.86,2520.0469
257,line,1,61.0,1199.1956,3246.8665
258,line,0,61.0,1217.0682,3091.9702
258,line,1,61.0,954.93665,3163.4604
259,line,0,61.0,954.93665,3205.1633
259,line,1,61.0,692.8052,3520.912
260,line,0,62.0,1687.7134,1245.1345
260,line,1,62.0,1419.625,3419.6328
261,line,0,62.0,3576.252,2126.8496
261,line,1,62.0,2634.961,2984.7324
262,line,0,62.0,3635.8271,2251.9578
262,line,1,62.0,2742.1958,3086.0132
263,line,0,62.0,2742.197,3181.3333
263,line,1,62.0,2259.6372,2943.032
264,line,0,63.0,1973.675,1185.5591
264,line,1,63.0,978.7665,822.15
265,line,0,63.0,770.25305,3455.38
265,line,1,63.0,383.01355,2704.73
266,line,0,63.0,811.9558,3401.762
266,line,1,63.0,1050.257,3121.7585
267,line,0,63.0,1050.2572,3121.7578
267,line,1,63.0,1514.9448,2948.9897
268,line,0,63.0,1514.945,2948.9895
268,line,1,63.0,1991.5465,2430.685
269,line,0,63.0,1366.0066,3348.1443
269,line,1,63.0,1413.6672,3943.897
270,line,0,63.0,2670.7065,3032.3948
270,line,1,63.0,2206.019,2913.2441
271,line,0,63.0,2462.1929,2674.9429
271,line,1,63.0,2873.2612,3234.9502
272,line,0,63.0,3022.2012,3020.4797
272,line,1,63.0,2450.2793,2633.2402
273,line,0,64.0,883.4462,1286.8373
273,line,1,64.0,1663.8838,2782.1777
274,line,0,64.0,4023.067,2234.0852
274,line,1,64.0,3218.8008,1930.2517
275,line,0,64.0,4052.8547,2013.6565
275,line,1,64.0,3731.1484,1745.5674
276,line,0,64.0,3480.9314,2972.8196
276,line,1,64.0,2932.8374,3937.9402
277,line,0,64.0,3492.8464,3806.8745
277,line,1,64.0,3153.2668,3640.063
278,line,0,64.0,3010.2861,3669.851
278,line,1,64.0,2456.2368,4080.92
279,line,0,64.0,1741.3312,3729.4265
279,line,1,64.0,2057.0803,4104.7515
280,line,0,64.0,823.8709,1340.4551
280,line,1,64.0,317.48032,1108.1111
281,line,0,65.0,2301.3396,2490.2593
281,line,1,65.0,1282.6007,2609.4106
282,line,0,65.0,1908.1422,3330.2717
282,line,1,65.0,931.1063,3562.6152
283,line,0,66.0,1503.0298,65.54261
283,line,1,66.0,2003.4628,571.9333
284,line,0,66.0,1824.7367,619.5933
284,line,1,66.0,1592.3934,953.21545
285,line,0,66.0,1610.2655,994.918
285,line,1,66.0,1598.3505,2454.5151
286,line,0,66.0,1651.9683,2520.0469
286,line,1,66.0,2903.0488,3324.3115
287,line,0,66.0,3474.9739,941.30023
287,line,1,66.0,2515.8115,1578.7568
288,line,0,66.0,2515.8108,1674.077
288,line,1,66.0,2515.8108,2150.68
289,line,0,67.0,240.03249,893.63995
289,line,1,67.0,1991.5482,1632.373
290,line,0,67.0,2104.741,1662.1619
290,line,1,67.0,1401.752,2097.0623
291,line,0,67.0,2384.7449,2204.2976
291,line,1,67.0,3051.9888,2990.6929
292,line,0,67.0,3034.1162,3217.0784
292,line,1,67.0,2259.6357,3717.5134
293,line,0,67.0,2116.656,3699.6387
293,line,1,67.0,2920.9214,4086.8784
294,line,0,68.0,2003.4628,2966.862
294,line,1,68.0,1425.5842,2275.789
295,line,0,68.0,996.6394,1489.3934
295,line,1,68.0,1336.2181,2335.3618
296,line,0,68.0,2789.8574,1435.7756
296,line,1,68.0,3659.6567,1977.9111
297,line,0,69.0,1312.3887,1054.4934
297,line,1,69.0,168.54163,2311.5337
298,line,0,70.0,1115.79,3086.0127
298,line,1,70.0,1723.4587,3771.1296
299,line,0,70.0,2104.741,2388.9812
299,line,1,70.0,2456.236,625.55237
300,line,0,70.0,2211.9766,1024.7058
300,line,1,70.0,2265.5942,1471.521
301,line,0,70.0,2962.6257,428.9523
301,line,1,70.0,2378.787,1322.5828
302,line,0,70.0,2998.371,303.8441
302,line,1,70.0,2468.1504,202.56601
303,line,0,70.0,3838.3835,1125.9839
303,line,1,70.0,4058.8123,1888.5481
304,line,0,71.0,3159.2244,893.64
304,line,1,71.0,1520.9021,2931.1167
305,line,0,71.0,1473.2422,3026.4375
305,line,1,71.0,1097.9171,4063.0498
306,line,0,71.0,913.2339,2388.9812
306,line,1,71.0,1794.949,2543.877
307,line,0,71.0,978.7668,2007.699
307,line,1,71.0,2104.7407,2073.232
308,line,0,71.0,2873.263,780.44684
308,line,1,71.0,2283.4663,1525.1384
309,line,0,71.0,2259.6367,1584.714
309,line,1,71.0,2104.7412,2180.4668
310,line,0,71.0,3242.63,53.62763
310,line,1,71.0,3719.234,1417.9033
311,line,0,72.0,811.9558,1876.6333
311,line,1,72.0,2051.1226,1745.5664
312,line,0,72.0,490.24893,691.08386
312,line,1,72.0,829.8281,2657.0684
313,line,0,72.0,3314.1204,1000.8757
313,line,1,72.0,2033.2489,1757.4829
314,line,0,72.0,3063.904,1239.177
314,line,1,72.0,2319.2126,2323.4487
315,line,0,72.0,3701.36,2269.8306
315,line,1,72.0,2998.371,1954.081
316,line,0,72.0,3147.3093,1257.0497
316,line,1,72.0,2807.7305,2079.19
317,line,0,72.0,3790.7231,2144.7224
317,line,1,72.0,3159.2236,1823.0149
318,line,0,72.0,3576.252,3806.8745
318,line,1,72.0,2640.9192,3467.2952
319,line,0,72.0,2259.6367,4009.4307
319,line,1,72.0,3600.0806,3812.8325
320,line,0,72.0,3629.8696,3794.9595
320,line,1,72.0,4070.7275,3562.615
321,line,0,73.0,2718.367,506.40027
321,line,1,73.0,2760.0696,1328.5386
322,line,0,73.0,2885.178,965.13043
322,line,1,73.0,2885.178,2919.205
323,line,0,73.0,2795.815,2335.3635
323,line,1,73.0,1937.9297,2335.3635
324,line,0,73.0,972.80927,2639.1978
324,line,1,73.0,412.8009,2490.2593
325,line,0,73.0,3093.6917,1983.8689
