index,shape-type,vertex-index,axis-0,axis-1,axis-2
30,line,0,32,2045.8198,3918.662
30,line,1,32,1833.4268,4083.2666
31,line,0,33,49.325253,2373.503
31,line,1,33,665.265,2665.543
32,line,0,33,665.2651,2665.5432
32,line,1,33,1291.8245,2623.0647
33,line,0,33,1297.1344,2628.3745
33,line,1,33,2279.452,3031.9204
34,line,0,33,2539.6338,1969.956
34,line,1,33,1859.9773,3674.411
35,line,0,33,1859.976,3674.4102
35,line,1,33,1822.8073,4104.506
36,line,0,33,2433.4373,2288.5457
36,line,1,33,2656.4495,3361.1304
37,line,0,33,3224.6013,727.4567
37,line,1,33,2879.464,982.32837
38,line,0,33,3086.546,2931.0347
38,line,1,33,2629.9016,3037.2322
39,line,0,33,2624.5908,3026.6113
39,line,1,33,2401.5786,3015.9917
40,line,0,34,633.4061,2426.601
40,line,1,34,1461.7388,4067.3381
41,line,0,34,54.63508,2251.3767
41,line,1,34,882.968,2904.4873
42,line,0,34,336.05585,2447.8403
42,line,1,34,1169.6985,2840.767
43,line,0,34,12.156468,854.8925
43,line,1,34,463.49173,1008.87744
44,line,0,34,3744.964,2962.8936
44,line,1,34,4074.1729,3419.5376
45,line,0,34,4074.1733,3419.5386
45,line,1,34,3877.7102,3839.0151
46,line,0,35,3389.2058,2187.659
46,line,1,35,2990.9697,2729.261
47,line,0,35,2990.969,2729.2612
47,line,1,35,1668.8247,3323.9624
48,line,0,35,2364.4094,2522.178
48,line,1,35,2884.7717,2761.1196
49,line,0,36,1727.2303,31.86949
49,line,1,36,1838.7366,238.95271
50,line,0,36,1859.976,217.71341
50,line,1,36,3633.457,902.68115
51,line,0,36,1732.5402,1561.0994
51,line,1,36,2667.068,3982.3801
52,line,0,36,2295.3816,3154.0474
52,line,1,36,2539.6345,4019.5479
53,line,0,36,2911.3215,3557.594
53,line,1,36,2072.3696,2378.8152
54,line,0,36,3633.4578,2830.148
54,line,1,36,3176.8127,3616.0022
55,line,0,36,3723.7249,2362.883
55,line,1,36,3628.1472,3801.845
56,line,0,36,330.74603,1826.5907
56,line,1,36,835.1794,1975.2657
57,line,0,37,3012.2083,1215.9607
57,line,1,37,1605.102,1960.2112
58,line,0,37,1727.2303,3435.468
58,line,1,37,760.84235,3424.8484
59,line,0,38,1153.769,1231.8901
59,line,1,38,845.7992,2580.5857
60,line,0,38,1185.628,1242.5099
60,line,1,38,1759.0891,1364.6357
61,line,0,39,2661.7598,727.4567
61,line,1,39,2035.2014,2394.7412
62,line,0,39,2316.621,1985.8855
62,line,1,39,1934.3132,2230.1375
63,line,0,39,1934.3135,2235.4473
63,line,1,39,1366.1624,3207.1465
64,line,0,40,2279.4521,568.1619
64,line,1,40,2438.746,1598.2676
65,line,0,40,2619.281,1582.3387
65,line,1,40,2284.7627,2145.1797
66,line,0,40,2274.1423,2161.1099
66,line,1,40,2109.538,3228.385
67,line,0,40,2104.228,3233.6946
67,line,1,40,1796.258,3716.889
68,line,0,40,713.0535,1008.8775
68,line,1,40,251.0987,1008.8775
69,line,0,40,1642.2731,31.86949
69,line,1,40,1424.5701,663.7387
70,line,0,41,2327.2407,1391.1849
70,line,1,41,3352.0366,2108.011
71,line,0,41,1806.8777,2012.4347
71,line,1,41,1360.8522,2596.516
72,line,0,42,1413.9506,1550.4797
72,line,1,42,2067.0579,2761.121
73,line,0,42,2067.059,2761.12
73,line,1,42,2173.2556,3254.935
74,line,0,42,2146.7065,3185.9062
74,line,1,42,1833.4269,2994.753
75,line,0,43,2937.8706,2192.9688
75,line,1,43,2598.0415,2235.4473
76,line,0,43,2693.6187,2017.7445
76,line,1,43,2560.8733,2251.3765
77,line,0,43,2560.873,2251.3767
77,line,1,43,2114.8481,2490.3186
78,line,0,43,2114.8477,2490.319
78,line,1,43,1902.4545,2490.319
79,line,0,43,1913.0742,2490.319
79,line,1,43,1270.5854,2293.8557
80,line,0,43,1270.5852,2299.1653
80,line,1,43,728.98413,1667.2959
81,line,0,43,713.0535,1646.0566
81,line,1,43,829.86945,1014.1874
82,line,0,44,569.68823,1465.5226
82,line,1,44,755.532,1465.5226
83,line,0,44,776.7714,1460.2128
83,line,1,44,1313.0637,1646.0563
84,line,0,44,861.72864,2033.674
84,line,1,44,1222.7971,2219.5183
85,line,0,44,1233.4165,2230.1375
85,line,1,44,1785.6384,2230.1375
86,line,0,44,1785.6384,2267.3064
86,line,1,44,2178.5652,2447.841
87,line,0,44,2189.185,2458.46
87,line,1,44,3118.4067,2256.6868
88,line,0,44,2900.702,2277.926
88,line,1,44,2375.0286,2261.9968
89,line,0,44,2964.4197,1954.0265
89,line,1,44,3436.994,2819.529
90,line,0,44,3452.9238,3323.9617
90,line,1,44,2475.9165,3801.845
91,line,0,45,654.64545,1019.49713
91,line,1,45,1302.4446,945.9
92,line,0,45,1302.4442,950.4694
92,line,1,45,1854.6663,711.52734
93,line,0,45,1153.769,1030.1168
93,line,1,45,1514.8369,1492.0713
94,line,0,45,1509.5275,1486.7618
94,line,1,45,1806.8778,2182.3489
95,line,0,45,1844.0465,1529.2405
95,line,1,45,1764.3992,1985.8854
96,line,0,45,936.0662,1051.3561
96,line,1,45,1498.9082,1465.5223
97,line,0,46,569.68823,1067.2855
97,line,1,46,1344.9226,1704.4646
98,line,0,46,1344.9229,1704.4647
98,line,1,46,2013.9604,3063.7798
99,line,0,46,3097.1655,2920.4148
99,line,1,46,2327.2415,2920.4148
100,line,0,46,463.4917,2038.9838
100,line,1,46,28.085907,2038.9838
101,line,0,46,1817.4973,3244.3142
101,line,1,46,1875.9055,4072.6475
102,line,0,46,1509.5275,1900.9283
102,line,1,46,1833.4261,2474.3884
103,line,0,46,4068.8635,2272.6162
103,line,1,46,3107.787,2936.343
104,line,0,47,309.5067,2336.334
104,line,1,47,1132.5298,1869.0692
105,line,0,47,1164.3887,1895.6184
105,line,1,47,2449.365,2145.18
106,line,0,47,2449.3667,2139.8704
106,line,1,47,2831.6733,2044.2937
107,line,0,48,2316.621,1619.5074
107,line,1,48,1509.5283,2261.9966
108,line,0,49,813.9402,1120.3838
108,line,1,49,1270.5854,1550.4805
109,line,0,49,49.325253,2782.3594
109,line,1,49,415.70322,2872.6267
110,line,0,49,644.02576,3175.2866
110,line,1,49,1079.4318,3987.6897
111,line,0,49,3070.6162,2808.9084
111,line,1,49,2369.7195,2946.9644
112,line,0,49,2741.407,2877.9363
112,line,1,49,2996.2786,2936.3442
113,line,0,49,3367.9666,690.2879
113,line,1,49,2667.0698,844.2727
114,line,0,50,3091.8557,3456.7073
114,line,1,50,1865.286,3594.7625
115,line,0,50,2051.1296,3377.06
115,line,1,50,2964.4192,3700.9597
116,line,0,50,3001.5886,2304.475
116,line,1,50,2459.9863,2384.1223
117,line,0,50,4010.4556,2755.8103
117,line,1,50,3224.602,2538.108
118,line,0,50,3213.9817,2532.7976
118,line,1,50,2826.3647,2060.2234
119,line,0,51,3750.2742,1194.7214
119,line,1,51,2667.0671,2203.587
120,line,0,51,2667.0696,2203.5884
120,line,1,51,1748.4702,2888.5562
121,line,0,51,1743.1598,2883.246
121,line,1,51,1509.5278,3456.7075
122,line,0,51,3851.1606,2883.246
122,line,1,51,3606.908,3292.1016
123,line,0,51,3585.6694,2925.7246
123,line,1,51,3628.148,3493.8762
124,line,0,51,2582.1123,430.10645
124,line,1,51,2189.186,2049.6035
125,line,0,51,2189.185,2049.6035
125,line,1,51,2258.2131,2490.319
126,line,0,51,2736.0972,1109.7642
126,line,1,51,2444.0574,1481.4519
127,line,0,51,3389.2058,1598.2682
127,line,1,51,3973.2861,2123.941
128,line,0,51,3113.095,1269.059
128,line,1,51,3654.6968,1146.9332
129,line,0,51,2152.0164,515.06366
129,line,1,51,3373.2764,1561.0989
130,line,0,52,1668.8223,796.48444
130,line,1,52,357.2959,1906.2378
131,line,0,52,357.29517,1906.2382
131,line,1,52,91.803925,2283.236
132,line,0,52,2093.6084,2734.571
132,line,1,52,3633.4578,2447.8406
133,line,0,52,4042.3145,1438.9734
133,line,1,52,3314.8696,2474.3884
134,line,0,53,2051.1296,1513.311
134,line,1,53,2359.0984,1826.5903
135,line,0,53,2359.0996,1826.5907
135,line,1,53,3298.9368,2670.8508
136,line,0,53,2258.213,1327.467
136,line,1,53,1026.3357,1969.9556
137,line,0,53,1451.1194,1805.3514
137,line,1,53,1541.3865,2060.2231
138,line,0,53,2544.9436,748.69604
138,line,1,53,3421.0637,764.72437
139,line,0,53,3681.2463,562.8521
139,line,1,53,3362.6562,870.82227
140,line,0,54,2035.2002,1587.6486
140,line,1,54,3373.2815,1237.2008
141,line,0,54,1732.5402,3722.1987
141,line,1,54,2189.185,3562.904
142,line,0,54,3314.8684,3095.6392
142,line,1,54,3123.7136,3329.271
143,line,0,54,3198.0522,557.5423
143,line,1,54,3091.858,1279.678
144,line,0,55,3293.629,886.75146
144,line,1,55,2704.2373,1258.4395
145,line,0,55,2704.2383,1258.4393
145,line,1,55,2088.2986,1354.016
146,line,0,55,2088.2986,1354.0162
146,line,1,55,1780.3286,1497.3815
147,line,0,55,1812.1875,1253.1295
147,line,1,55,2682.9976,2123.939
148,line,0,55,2592.732,2038.9838
148,line,1,55,1960.8625,2177.039
149,line,0,55,1960.8627,2177.0393
149,line,1,55,1536.0771,2410.6716
150,line,0,55,2752.0269,3350.5107
150,line,1,55,2353.7896,3573.5232
151,line,0,55,2353.7898,3573.5234
151,line,1,55,2157.3264,3881.493
152,line,0,56,1206.8673,568.1619
152,line,1,56,1153.7692,1205.3406
153,line,0,56,1153.769,1205.3411
153,line,1,56,1663.512,1847.8303
154,line,0,56,1323.6835,2447.8403
154,line,1,56,2284.7615,2824.8364
155,line,0,56,3044.0671,674.35846
155,line,1,56,2470.605,1561.0994
156,line,0,56,2306.0015,1417.7341
156,line,1,56,3304.2483,1557.1926
157,line,0,56,2730.7874,509.75385
157,line,1,56,2932.5615,934.5401
158,line,0,56,2932.5608,934.5399
158,line,1,56,3378.5872,1555.7893
159,line,0,56,3378.5862,1555.7896
159,line,1,56,3458.2334,2102.7014
160,line,0,56,2980.3494,530.99316
160,line,1,56,3150.2634,1194.7212
161,line,0,56,1695.3713,26.559664
161,line,1,56,1498.9082,254.88223
162,line,0,56,3203.362,1746.9434
162,line,1,56,2459.985,1985.8861
163,line,0,57,410.39343,3053.1606
163,line,1,57,1599.7938,3626.6206
164,line,0,57,3575.0498,706.2174
164,line,1,57,2518.395,1051.356
165,line,0,57,2518.3943,1051.3561
165,line,1,57,2130.7756,1348.706
166,line,0,58,2454.6765,1428.3538
166,line,1,58,2534.3237,2798.2893
167,line,0,58,2890.0823,3950.5212
167,line,1,58,2975.0393,4099.197
168,line,0,59,1870.5956,509.75385
168,line,1,59,2279.4524,515.06366
169,line,0,59,2279.4521,515.06366
169,line,1,59,3447.6133,950.4697
170,line,0,59,3452.9238,950.4694
170,line,1,59,3856.4705,897.3711
171,line,0,59,351.98535,2400.052
171,line,1,59,893.58746,2400.052
172,line,0,59,1052.8824,2490.319
172,line,1,59,1870.595,3239.005
173,line,0,59,1865.2858,3228.3848
173,line,1,59,2868.8418,3228.3848
174,line,0,59,2890.0823,3233.6946
174,line,1,59,3192.7422,3116.8787
175,line,0,59,3633.4578,3408.919
175,line,1,59,3176.8123,3143.427
176,line,0,60,1759.0892,1470.8324
176,line,1,60,2167.945,2001.815
177,line,0,60,2167.9458,2001.815
177,line,1,60,2953.799,2447.8403
178,line,0,60,2794.5054,2405.3618
178,line,1,60,2507.7744,2601.825
179,line,0,60,2375.029,1407.1145
179,line,1,60,1392.7114,1530.5588
180,line,0,60,2544.9436,1269.059
180,line,1,60,1382.0927,1162.8627
181,line,0,61,1435.1898,127.44636
181,line,1,61,1498.9084,1481.4525
182,line,0,61,1796.258,2580.586
182,line,1,61,2098.9182,3191.2153
183,line,0,61,2295.3816,2660.2334
183,line,1,61,2067.0596,3414.2275
184,line,0,61,2067.059,3414.2288
184,line,1,61,2364.409,4067.337
185,line,0,62,1578.5552,1566.4092
185,line,1,62,1286.5154,2782.3591
186,line,0,62,1286.5148,2782.3594
186,line,1,62,787.3911,3201.8347
187,line,0,62,2592.732,1715.0844
187,line,1,62,1753.779,2543.4175
188,line,0,62,1753.7794,2543.4172
188,line,1,62,1297.1343,2787.6687
189,line,0,62,3734.3445,2607.1353
189,line,1,62,3904.2588,3265.5527
190,line,0,62,3904.259,3265.5537
190,line,1,62,3739.6536,3918.662
191,line,0,63,2040.51,1704.4647
