index,axis-0,axis-1,axis-2
221.0,18.0,1484.14279599241,1417.5466235311492
222.0,18.0,1579.7196661850212,1210.4634047804911
223.0,18.0,1659.367058012197,1178.6044480496207
224.0,18.0,1717.7751453521264,1141.4356651969385
225.0,18.0,1669.9867102558208,1300.7304488512902
226.0,18.0,1962.0271469554662,1125.506186831503
227.0,18.0,2110.7022783661946,1130.816012953315
228.0,18.0,2280.6167142641702,1130.816012953315
229.0,18.0,2599.206281572874,1311.3501010949137
230.0,18.0,2753.1912391054148,1252.9420137549848
231.0,18.0,2864.697587663461,1258.2518398767963
232.0,18.0,2726.642108496356,1013.9998382734568
233.0,18.0,2992.1334145869428,992.7605337862099
234.0,18.0,3029.3021974396247,1067.0980994915742
235.0,18.0,3252.3148945557177,1183.9142741714325
236.0,18.0,3544.355331255363,1178.6044480496205
237.0,18.0,3475.3275916718108,955.5917509335277
238.0,18.0,3682.4108104224683,971.5212292989629
239.0,18.0,3331.962286382894,3360.9429841142446
240.0,18.0,3554.9749834989866,3493.6886371595374
241.0,19.0,931.9208793239894,1475.9547108710779
242.0,19.0,915.9914009585541,1539.6726243328187
243.0,20.0,2084.153147757136,806.916619522799
244.0,20.0,2142.561235097065,960.9015770553394
245.0,20.0,2089.4629738789477,1991.0078446868163
246.0,21.0,3023.992371317813,695.4102709647525
247.0,21.0,2907.176196637955,743.1987060610581
248.0,21.0,2800.97967420172,711.3397493301877
249.0,21.0,2620.445586060121,721.9594015738112
250.0,21.0,2344.334627725911,748.5085321828699
251.0,21.0,2296.5461926296052,822.8460978882342
252.0,21.0,2354.9542799695346,875.9443591063516
253.0,21.0,2657.6143689128035,1279.4911443640433
254.0,21.0,2461.1508024057694,1534.3627982110067
255.0,21.0,1903.619059615537,2049.4159320267454
256.0,21.0,1813.3520155447377,2107.8240193666743
257.0,21.0,2004.50575592996,2166.232106706603
258.0,21.0,1776.1832326920555,2415.7939344317547
259.0,21.0,2291.2363665077937,2930.8470682474936
260.0,21.0,1462.903491505163,2787.481762958577
261.0,21.0,1409.8052302870456,2872.4389809075647
262.0,21.0,1324.848012338058,2718.454023375024
263.0,22.0,156.68626553947587,2070.6552365139923
264.0,22.0,23.940612494182474,2649.426283791471
265.0,22.0,719.5278344515199,4061.840032193393
266.0,22.0,804.4850524005076,3849.4469873209237
267.0,22.0,2694.7831517654854,2330.8367164827678
268.0,22.0,2705.402804009109,1842.3327132760876
