index,axis-0,axis-1,axis-2
1308,94,2017.817125,2322.25119
1309,94,1778.87495,2454.996843
1310,94,1938.169733,2428.447713
1311,95,2389.504954,2948.810673
1312,95,2320.477214,2518.714757
1313,95,2474.462172,2497.475452
1314,95,2113.393995,2449.687017
1315,95,2033.746604,2370.039626
1316,95,1948.789386,2433.757539
1317,96,1428.426426,1292.144923
1318,96,1561.172079,1345.243184
1319,96,1619.580166,1578.875533
1320,96,1715.157036,1647.903273
1321,96,1784.184776,1536.396924
1322,96,1412.496947,3007.21876
1323,96,1391.257643,3097.485804
1324,97,801.8669434,1791.268578
1325,97,1269.131642,2375.349452
1326,97,1709.84721,2635.530932
1327,97,2134.6333,2938.191021
1328,97,2447.913041,3139.964413
1329,98,1858.522342,458.5022217
1330,98,1800.114254,633.7264837
1331,98,1906.310777,654.9657882
1332,98,2787.741913,3782.453374
1333,98,2155.872604,2359.419973
1334,98,1863.832168,2439.067365
1335,98,1699.227558,2322.25119
1336,98,1502.763991,2263.843103
1337,98,1391.257643,2391.27893
1338,98,1327.539729,2263.843103
1339,98,1024.87964,2189.505537
1340,98,908.0634658,2168.266233
1341,98,955.8519009,2380.659278
1342,98,796.5571172,2375.349452
1343,98,674.4311164,2301.011886
1344,98,531.0658112,2226.67432
1345,99,2198.351213,739.9230061
1346,99,2373.575475,920.4570943
1347,99,2878.008957,1254.97614
1348,99,3021.374262,1286.835097
1349,99,2973.585827,1382.411967
1350,99,2766.502608,1403.651271
1351,99,2846.15,1658.522925
1352,99,2777.122261,1817.817709
1353,99,2872.699131,1939.94371
1354,99,2490.39165,1886.845448
1355,99,2527.560433,1939.94371
1356,99,2623.137303,2019.591101
1357,99,3191.288698,1987.732145
1358,99,3212.528003,1854.986492
1359,99,329.2924185,3124.034935
1360,99,323.9825924,3288.639545
1361,99,669.1212903,3240.85111
1362,99,743.458856,3490.412937
1363,100,3886.87592,1371.792315
1364,100,3679.792701,1467.369185
1365,100,3462.08983,1430.200402
1366,100,3334.654003,1679.76223
1367,100,2782.432087,1902.774927
1368,100,2633.756955,1854.986492
1369,100,3138.190437,2656.770236
1370,100,2777.122261,2853.233803
1371,100,1948.789386,2667.389888
1372,100,2309.857562,2200.12519
1373,100,1853.212515,1743.480143
1374,100,1826.663385,1828.437361
1375,100,1725.776689,1509.847794
1376,100,1635.509644,1536.396924
1377,100,1545.2426,1313.384227
1378,100,1417.806773,1440.820054
1379,101,2193.041387,506.2906568
1380,101,2357.645997,479.7415262
1381,101,2442.603215,570.0085702
1382,101,2580.658694,941.6963988
1383,101,2644.376608,952.316051
1384,101,2665.615912,1005.414312
1385,101,2394.81478,639.0363098
1386,101,2591.278346,1085.061704
1387,101,2559.41939,1175.328748
1388,101,2564.729216,1260.285966
1389,101,2654.99626,1239.046662
1390,101,2166.492257,1669.142577
1391,101,2543.489911,1685.072056
1392,101,2601.897999,1674.452404
1393,101,2580.658694,2147.026928
1394,101,2676.235564,2173.576059
1395,101,2920.487566,2247.913625
1396,101,2187.731561,2508.095105
1397,101,1375.328165,1759.409622
1398,101,1221.343207,1775.3391
1399,101,1093.90738,1770.029274
1400,101,1104.527032,1913.394579
1401,101,775.3178128,2019.591101
1402,101,525.755985,2295.70206
1403,102,1502.763991,123.983176
1404,102,1391.257643,193.0109156
1405,102,1332.849556,139.9126544
1406,102,1237.272685,155.8421327
1407,102,1237.272685,267.3484813
1408,102,1269.131642,331.0663948
1409,102,1826.663385,357.6155254
1410,102,1826.663385,463.8120478
1411,102,1948.789386,633.7264837
1412,102,2065.60556,623.1068315
1413,102,2177.111909,665.5854404
1414,102,2256.759301,846.1195286
1415,102,2612.517651,1185.9484
1416,102,886.8241613,2470.926322
1417,102,892.1339874,2417.828061
1418,102,1008.950162,2364.729799
1419,102,1109.836858,2508.095105
1420,102,1327.539729,2247.913625
1421,102,1375.328165,2534.644235
1422,102,1279.751294,2608.981801
1423,102,1444.355904,3102.79563
1424,102,1656.748949,3267.40024
1425,102,1608.960514,3416.075372
1426,102,1773.565124,3325.808327
1427,102,1784.184776,3570.060329
1428,102,1709.84721,3734.664939
1429,102,1906.310777,3739.974765
1430,103,1104.527032,1366.482489
1431,103,1300.990599,1584.18536
1432,103,1513.383644,1716.931013
1433,103,2495.701476,2725.797976
1434,103,2543.489911,2800.135541
1435,103,2607.207825,2725.797976
1436,103,2633.756955,2985.979456
1437,103,2617.827477,3336.42798
1438,104,2012.507299,1977.112493
1439,104,1911.620603,2019.591101
1440,104,2171.802083,2508.095105
1441,104,2331.096866,2513.404931
1442,104,2325.78704,2646.150584
1443,104,2097.464517,2545.263888
1444,104,2001.887647,2470.926322
1445,104,1975.338516,2842.61415
1446,104,1831.973211,2970.049977
1447,104,1656.748949,2985.979456
1448,104,1460.285382,3017.838412
1449,104,1539.932774,3145.274239
1450,104,732.8392038,3570.060329
1451,104,462.0380716,3665.637199
1452,105,2522.250607,2635.530932
1453,105,2193.041387,3224.921631
1454,105,2097.464517,3341.737806
1455,105,1911.620603,3463.863807
1456,106,3478.019309,81.50456703
1457,106,3509.878265,155.8421327
1458,106,3435.5407,166.461785
1459,106,2224.900344,2040.830406
1460,106,2044.366256,2131.09745
1461,106,1285.06112,1573.565707
1462,106,955.8519009,1854.986492
1463,106,578.8542462,2072.689363
1464,106,499.2068544,2120.477798
1465,107,1709.84721,3023.148239
1466,107,1768.255298,3256.780588
1467,107,1810.733907,3410.765545
1468,107,1162.93512,729.3033539
1469,107,1237.272685,893.9079637
1470,107,1444.355904,17.78665357
1471,107,1492.144339,81.50456703
1472,107,1911.620603,389.4744821
1473,107,2649.686434,1371.792315
1474,107,2554.109564,1435.510228
1475,107,2909.867914,1233.736835
1476,108,1773.565124,1276.215444
1477,108,2028.436778,1477.988837
1478,108,1943.47956,1748.789969
1479,108,1831.973211,1812.507883
1480,108,2171.802083,1844.366839
1481,108,2246.139648,1955.873188
1482,108,3361.203134,2200.12519
1483,109,743.458856,3203.682327
1484,109,849.6553785,3161.203718
1485,109,1024.87964,3278.019892
1486,109,1253.202164,3299.259197
1487,109,1476.214861,3230.231457
1488,110,1704.537384,1647.903273
1489,110,1752.325819,1801.888231
1490,110,1954.099212,1621.354142
1491,110,2251.449475,1685.072056
1492,110,2591.278346,1600.114838
1493,110,2564.729216,1817.817709
1494,110,3201.90835,1631.973795
1495,111,1306.300425,2922.261542
1496,111,1263.821816,3023.148239
1497,111,1067.358249,2895.712412
1498,111,1683.29808,3108.105456
