index,axis-0,axis-1,axis-2
127,16,295.257315,2504.144982
128,16,433.3127942,2174.935762
129,16,507.6503599,2042.190109
130,16,539.5093166,1914.754282
131,16,629.7763607,2323.610894
132,16,937.7462757,2159.006284
133,16,1144.829494,1877.585499
134,16,1330.673409,1776.698803
135,16,1920.064108,1442.179757
136,16,2950.170376,1219.16706
137,16,2695.298722,1452.79941
138,16,2626.270982,1474.038714
139,16,2472.286025,1718.290716
140,16,3242.210813,964.2954063
141,16,3311.238552,1012.083841
142,17,2992.648985,1166.068799
143,17,2913.001593,1282.884974
144,17,316.4966195,2727.157679
145,17,725.3532309,2759.016636
146,17,274.0180105,3258.140291
147,17,369.5948807,3183.802725
148,17,422.6931419,3353.717161
149,17,746.5925354,3008.578463
150,17,1235.096539,2870.522984
151,17,1282.884974,2721.847853
152,17,1373.152018,2631.580809
153,17,1474.038714,2663.439765
154,18,1712.98089,162.511662
155,18,1835.10689,348.3555762
156,18,1744.839846,592.6075778
157,18,1872.275673,608.5370562
158,18,1797.938107,996.1543631
159,18,1224.476886,1144.829494
160,18,1452.79941,1208.547408
161,18,1516.517323,1394.391322
162,18,2339.540372,2923.621245
163,18,2620.961156,3258.140291
164,18,2759.016636,3481.152988
165,18,2658.129939,3698.855859
166,19,2084.668718,2477.595851
167,19,2121.837501,2870.522984
168,19,2339.540372,1383.77167
169,19,2445.736894,1293.504626
170,19,2748.396983,1251.026017
171,19,2812.114897,1208.547408
172,20,3104.155333,1458.109236
173,20,3024.507942,1601.474541
174,20,2902.381941,1665.192454
175,20,2042.190109,2174.935762
176,20,1298.814452,2504.144982
177,20,1065.182103,2275.822458
178,20,518.2700121,3422.744901
179,20,889.9578406,3762.573773
180,20,1049.252624,3868.770295
181,21,1500.587845,1320.053757
182,21,1612.094193,1261.645669
183,21,1686.431759,1272.265321
184,21,1819.177412,1293.504626
185,21,2180.245588,1463.419062
186,22,1691.741585,698.8041003
187,22,1755.459498,778.4514921
188,22,1909.444456,789.0711443
189,22,1851.036369,868.7185362
